"listingCard__media-link href","listingCard__photo-index","listingCard__price","listingCard__date","listingCard__title","listingCard__spec-item","listingCard__spec-item 2","listingCard__spec-item 3","listingCard__spec-item 4","listingCard__spec-item 5","listingCard__location","wp-btn-label","he-lazy-image src","listingCard__owner-firm","he-lazy-image src 2"
"https://www.hepsiemlak.com/manisa-alasehir-fatih-kiralik/daire/170326-14","1 / 10","20.000","08/09/2026","Fatih Mh. 2+1 Açık Mutfak Kiralık Daire","Kiralık Daire","2 + 1","90 m²","Sıfır Bina","5. Kat","Manisa / Alaşehir / Fatih Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/46068-7569","1 / 20","18.000","10/08/2026","Emlak Center'dan Muradiye Mah 2+1 Kiralık Daire","Kiralık Daire","2 + 1","75 m²","1 Yaşında","2. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/6/0/6/4/0/f065ecde-38c2-4351-921b-b5abd84e4a72.jpg","Emlak Center",""
"https://www.hepsiemlak.com/manisa-yunusemre-guzelyurt-kiralik/daire/161221-186","1 / 23","47.000","10/09/2026","Beyazkule Den Güzelyurt' Da Havuzlu Doğalgazlı 3+1 Kiralık Daire","Kiralık Daire","3 + 1","135 m²","11 Yaşında","Yüksek Giriş","Manisa / Yunusemre / Güzelyurt Mah.","WhatsApp","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/8/5/6/7/6/4/e8141926-2cd6-4c6a-ad1c-db9203b7cb12.jpg","Beyaz Kule Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/2/2/1/6/1/aced4dca-ff04-40d7-852d-9f55058f2960.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-50-yil-kiralik/daire/139321-762","1 / 19","16.500","03/09/2026","50.Yıl Mahallesinde 3 Yıllık Yeni Binada Kiralık 1+1 Daire","Kiralık Daire","1 + 1","55 m²","3 Yaşında","3. Kat","Manisa / Yunusemre / 50. Yıl Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Okatan Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/134090-1232","1 / 18","19.000","06/07/2026","Göral Emlak'tan Muradiye İstasyon Mevkisinde 3+1 Daire","Kiralık Daire","3 + 1","100 m²","6 Yaşında","Yüksek Giriş","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Göral Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/168273-14","1 / 17","18.000","18/06/2026","Yıldıra Yapı Gayrımenkulden Kıralık Muradiye Mh 4.Kat","Kiralık Daire","2 + 1","70 m²","4 Yaşında","4. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-sehitler-kiralik/daire/164377-59","1 / 17","20.000","09/08/2026","Şehitler Mahallesi'nde Kiralık 3+1 Daire","Kiralık Daire","3 + 1","125 m²","11 Yaşında","5. Kat","Manisa / Turgutlu / Şehitler Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Başusta Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/daire/0-46904590","1 / 13","40.000","15/07/2026","Ergenekon Mahallesinde Sahibinden Kiralık 3+1 Daire","Kiralık Daire","3 + 1","150 m²","2 Yaşında","Kot 1","Manisa / Turgutlu / Ergenekon Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/0-46884682","1 / 13","16.000","09/09/2026","1+1 0 Daire","Kiralık Daire","1 + 1","55 m²","Sıfır Bina","Yüksek Giriş","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-pasa-kiralik/daire/86919-714","1 / 29","20.000","14/06/2026","Nakliye Caddesi Üzeri 120m2 Ofis Amaçlı Bakımlı Doğalgazlı Daire","Kiralık Daire","2 + 1","120 m²","31 Yaşında","2. Kat","Manisa / Akhisar / Paşa Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Mkm Yatırım Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-yeni-kiralik/daire/163190-71","1 / 10","25.000","19/07/2026","Evren Emlak Hastane Yakını Yenimahalle Kiralık Sıfır 2+1 Daire","Kiralık Daire","2 + 1","115 m²","Sıfır Bina","2. Kat","Manisa / Turgutlu / Yeni Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Evren İnşaat Gayrimenkul","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/daire/161221-132","1 / 18","25.000","09/09/2026","Beyazkule Den Uncubozköy De Kiralık Sıfır 1+1 Daıre","Kiralık Daire","1 + 1","60 m²","Sıfır Bina","2. Kat","Manisa / Yunusemre / Uncubozköy Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Beyaz Kule Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/163565-514","1 / 29","19.000","07/08/2026","Emir Grup'tan Muradiye'de 1+1 Full Eşyalı Kiralık Daire","Kiralık Daire","1 + 1","55 m²","5 Yaşında","Yüksek Giriş","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Emir Grup Muradiye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-alasehir-yenice-kiralik/daire/161514-58","1 / 17","17.500","05/08/2026","Merkezi Konumda Doğalgazlı , Klimalı Kiralık Eşyalı 1+1 Daire","Kiralık Daire","1 + 1","55 m²","3 Yaşında","2. Kat","Manisa / Alaşehir / Yenice Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Alaşehir Efe Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-resat-bey-kiralik/daire/168888-18","1 / 11","2.650.000","29/07/2026","Benim Emlak'tan Atatürk Mahallesi'nde Satılık 2+1 Daire","Kiralık Daire","2 + 1","120 m²","26 Yaşında","2. Kat","Manisa / Akhisar / Reşat Bey Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Benim Emlak",""
"https://www.hepsiemlak.com/manisa-akhisar-hurriyet-kiralik/daire/115104-387","1 / 21","19.000","21/07/2026","Akhisar Gürbüz Emlak Tan Hürriyet Mahallesi Emek Sitesi Arkası Bahçeli Kiralık Doğalgazlı Daire","Kiralık Daire","3 + 1","118 m²","21 Yaşında","Zemin","Manisa / Akhisar / Hürriyet Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-sehitler-kiralik/daire/156788-369","1 / 18","21.000","09/08/2026","Altay Meydanı Yakını Kiralık 2+1 Daire","Kiralık Daire","2 + 1","115 m²","6 Yaşında","2. Kat","Manisa / Turgutlu / Şehitler Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Tam Nokta Zenginler","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-dilsikar-kiralik/daire/168273-12","1 / 25","20.000","24/06/2026","Yıldıra Yapı Gayrımenkul Den Kıralık Sehzdeler Dilşikar Mh 4.Kat","Kiralık Daire","2 + 1","95 m²","21 Yaşında","4. Kat","Manisa / Şehzadeler / Dilşikar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-guzelyurt-kiralik/daire/163160-36","1 / 16","40.000","10/07/2026","Noran 45'de 2+1 Kiralık Daire","Kiralık Daire","2 + 1","62 m²","Sıfır Bina","6. Kat","Manisa / Yunusemre / Güzelyurt Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Çizgi Gayrimenkul",""
"https://www.hepsiemlak.com/manisa-turgutlu-yilmazlar-kiralik/daire/164247-219","1 / 12","18.000","20/07/2026","Kiralık Asfalt Yakını Eşyalı 1+1 Daire","Kiralık Daire","1 + 1","70 m²","16 Yaşında","3. Kat","Manisa / Turgutlu / Yılmazlar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Güler Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-yeni-mahalle-kiralik/daire/163565-513","1 / 15","19.000","18/08/2026","Emir Grup'tan Yeni Mahallede Kiralık 1+1 Full Eşyalı Daire","Kiralık Daire","1 + 1","55 m²","5 Yaşında","3. Kat","Manisa / Yunusemre / Yeni Mahalle Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Emir Grup Muradiye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-alasehir-kurtulus-kiralik/daire/161514-53","1 / 45","53.000","27/08/2026","Prestij Rezidansta Kiralık Hastane Cepheli Sıfır 3+1","Kiralık Daire","3 + 1","204 m²","5 Yaşında","1. Kat","Manisa / Alaşehir / Kurtuluş Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Alaşehir Efe Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-efendi-kiralik/daire/165672-156","1 / 16","19.250","21/08/2026","Efendi Mah.Eski İstanbul Yolu Yakını 2+1 100 M2 Kiralık Daire","Kiralık Daire","2 + 1","100 m²","Sıfır Bina","1. Kat","Manisa / Akhisar / Efendi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Mutlu Yatırım & Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-hurriyet-kiralik/daire/0-46875309","1 / 10","18.000","03/07/2026","Sahibinden Kamu Personeline Kiralıktır","Kiralık Daire","2 + 1","80 m²","30 Yaşında","Ara Kat","Manisa / Akhisar / Hürriyet Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/manisa-yunusemre-akgedik-kiralik/daire/168273-6","1 / 22","18.000","30/08/2026","Yıldıra Yapı Gayrımenkulden Kiralık Yunusemre Akgedik Toki2.Etap","Kiralık Daire","2 + 1","90 m²","3 Yaşında","2. Kat","Manisa / Yunusemre / Akgedik Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/manisa-turgutlu-cumhuriyet-kiralik/daire/164007-94","1 / 13","19.000","04/08/2026","Manisa Turgutlu Cumhuriyet M Kiralık 3+1 Daire","Kiralık Daire","3 + 1","135 m²","21 Yaşında","3. Kat","Manisa / Turgutlu / Cumhuriyet Mah.","WhatsApp","","Rota Emlak","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg"
"https://www.hepsiemlak.com/manisa-akhisar-resat-bey-kiralik/daire/94137-1511","1 / 36","25.000","05/08/2026","Akhisar Reşatbey Mahallesi'nde 2+1 Kiralık Daire","Kiralık Daire","2 + 1","118 m²","2 Yaşında","2. Kat","Manisa / Akhisar / Reşat Bey Mah.","WhatsApp","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/6/9/3/0/7/4/1785481850424-47039699.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-barbaros-kiralik/daire/167073-30","1 / 11","21.000","20/08/2026","Barbaros Mh. Ara Kat Tadilatlı Kiralık 2+1 Daire","Kiralık Daire","2 + 1","100 m²","4 Yaşında","2. Kat","Manisa / Yunusemre / Barbaros Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","New Era 0f Real Estate","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-akmescit-kiralik/daire/163068-863","1 / 10","25.000","09/09/2026","Evonadan Kapalı Mutfak 70 M2 2+1 Kiralık Daire","Kiralık Daire","2 + 1","80 m²","6 Yaşında","4. Kat","Manisa / Yunusemre / Akmescit Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Coldwell Banker Evona","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/manisa-akhisar-resat-bey-kiralik/daire/94123-2935","1 / 23","20.000","29/07/2026","Reşatbey Mahallesi'nde 3+1 Geniş Kiralık Daire","Kiralık Daire","3 + 1","135 m²","21 Yaşında","4. Kat","Manisa / Akhisar / Reşat Bey Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/163374-87","1 / 9","19.000","10/08/2026","Cıty Gayrimenkul Den Kiralık Daire Muradiye Mah","Kiralık Daire","2 + 1","85 m²","5 Yaşında","2. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cıty Gayrımenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-alasehir-kurtulus-kiralik/daire/0-46787638","1 / 9","18.500","19/06/2026","Eşyalı 1+1 Ev","Kiralık Daire","1 + 1","46 m²","1 Yaşında","1. Kat","Manisa / Alaşehir / Kurtuluş Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-yeni-kiralik/daire/164247-262","1 / 11","26.000","15/08/2026","Hastane Yakını Memura Kiralık Eşyalı Daire","Kiralık Daire","2 + 1","90 m²","6 Yaşında","2. Kat","Manisa / Turgutlu / Yeni Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Güler Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-alasehir-kurtulus-kiralik/daire/161514-51","1 / 27","55.000","23/08/2026","Alaşehir Efe Gayrimenkulden Prestij Rezidansta Kiralık 3+1 Daire","Kiralık Daire","3 + 1","204 m²","6 Yaşında","11. Kat","Manisa / Alaşehir / Kurtuluş Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Alaşehir Efe Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-1-anafartalar-kiralik/daire/163565-506","1 / 29","30.000","08/07/2026","Emir Grup'tan 1.Anafartalar'da 3+1 Eşyalı Önü Açık Kiralık Daire","Kiralık Daire","3 + 1","120 m²","26 Yaşında","6. Kat","Manisa / Şehzadeler / 1. Anafartalar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Emir Grup Muradiye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/164179-124","1 / 16","18.000","02/09/2026","Muradiye İstasyon Civarı Kiralık Arakat 2+1","Kiralık Daire","2 + 1","85 m²","5 Yaşında","3. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Sel Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-medar-kiralik/villa/94137-1279","1 / 36","42.000","17/07/2026","Akhisar Medar Mahallesi'nde Kiralık 3+1 Dubleks Villa","Kiralık Villa","3 + 1","250 m²","Sıfır Bina","","Manisa / Akhisar / Medar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-has-hoca-kiralik/daire/165672-145","1 / 14","14.500","01/07/2026","Hashoca Mah Köylü Parkı Yakını 2+1 100 M2 Teraslı Kiralık Ev","Kiralık Daire","2 + 1","100 m²","26 Yaşında","1. Kat","Manisa / Akhisar / Has Hoca Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Mutlu Yatırım & Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-alasehir-sakarya-kiralik/daire/156372-183","1 / 9","15.000","08/09/2026","Gökay Grup'tan Kiralık 2+1 Daire","Kiralık Daire","2 + 1","90 m²","21 Yaşında","1. Kat","Manisa / Alaşehir / Sakarya Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-ataturk-kiralik/daire/164247-246","1 / 11","12.000","21/08/2026","Pazartesi Pazarı Yakını Uygun Fiyatlı Kiralık Daire","Kiralık Daire","2 + 1","80 m²","6 Yaşında","4. Kat","Manisa / Turgutlu / Atatürk Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Güler Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-dincer-kiralik/daire/167382-414","1 / 27","21.000","21/08/2026","Manisa Merkez Sekiz Eylül Caddesi'nde Geniş 2+1 Kiralık Daire","Kiralık Daire","2 + 1","105 m²","26 Yaşında","3. Kat","Manisa / Şehzadeler / Dinçer Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Lidya Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-alasehir-istasyon-kiralik/daire/161514-38","1 / 27","19.000","29/07/2026","Alaşehir Efe Gayrimenkul'den İstasyon Mah. Eşyalı 2+1 Daire","Kiralık Daire","2 + 1","90 m²","5 Yaşında","7. Kat","Manisa / Alaşehir / İstasyon Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Alaşehir Efe Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/163565-497","1 / 21","18.000","09/07/2026","Emir Grup'tan Muradiye Mahallesinde 2+1 Sıfır Kiralık Köşe Daire","Kiralık Daire","2 + 1","85 m²","Sıfır Bina","2. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Emir Grup Muradiye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-utku-kiralik/daire/164179-120","1 / 18","20.000","09/09/2026","Utku Mah. İzmir Cad. Kiralık 2+1 Daire & Ofis","Kiralık Daire","2 + 1","100 m²","31 Yaşında","1. Kat","Manisa / Şehzadeler / Utku Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Sel Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/163068-858","1 / 9","25.000","03/09/2026","Evonadan Muradiye Havuzlu Site İçerisinde Kiralık 2+1 Daire","Kiralık Daire","2 + 1","90 m²","1 Yaşında","Zemin","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Coldwell Banker Evona","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/manisa-akhisar-ragip-bey-kiralik/daire/144740-351","1 / 40","22.200","13/08/2026","Akhisar Ragıpbey Fahri Sertel Emlaktan Kiralık 3+1 Daire","Kiralık Daire","3 + 1","115 m²","16 Yaşında","3. Kat","Manisa / Akhisar / Ragıp Bey Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Fahri Sertel Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/163401-24","1 / 26","20.000","02/07/2026","Muradiye Villalar Bölgesinde 1+1 Kiralık Daire","Kiralık Daire","1 + 1","65 m²","6 Yaşında","1. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/94137-1507","1 / 32","24.000","28/08/2026","Akhisar Atatürk Mahallesi'nde 2+1 Kiralık Daire","Kiralık Daire","2 + 1","100 m²","5 Yaşında","2. Kat","Manisa / Akhisar / Atatürk Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/164179-117","1 / 32","22.000","09/09/2026","Muradiye Karaali Bölgesi Kiralık","Kiralık Daire","3 + 1","120 m²","5 Yaşında","1. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/7/1/4/6/1/b45d98f5-a944-434d-abbd-77f000f1b2b3.jpg","Sel Emlak",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/163565-471","1 / 16","14.000","03/08/2026","Emir Grup'tan Muradiye Mah. Ana Cadde Üzerinde 1+1 Kiralık Daire","Kiralık Daire","1 + 1","60 m²","5 Yaşında","5. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/6/5/3/6/1/e6051709-7d58-47e7-a669-1017abbece0f.jpg","Emir Grup Muradiye",""
"https://www.hepsiemlak.com/manisa-alasehir-kurtulus-kiralik/daire/161514-22","1 / 32","52.000","15/07/2026","Prestij Rezidansta Kiralık 3+1 Daire","Kiralık Daire","3 + 1","204 m²","5 Yaşında","9. Kat","Manisa / Alaşehir / Kurtuluş Mah.","WhatsApp","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/4/5/4/6/6/4/e4c79b84-e414-46b5-94b5-776031df8eba.jpg","Alaşehir Efe Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/1/5/1/6/1/e7cc08af-fe57-4808-b885-8151988edc15.jpg"
"https://www.hepsiemlak.com/manisa-salihli-mithatpasa-kiralik/daire/146867-27","1 / 35","32.500","31/08/2026","Merkezde Çok Geniş Süper Kiralık Daire","Kiralık Daire","3 + 1","200 m²","21 Yaşında","2. Kat","Manisa / Salihli / Mithatpaşa Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/144740-334","1 / 34","22.250","18/08/2026","Akhisar Atatürk Pazar Pazarında Fahri Sertel Emlakta Kiralık 3+1","Kiralık Daire","3 + 1","150 m²","11 Yaşında","2. Kat","Manisa / Akhisar / Atatürk Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Fahri Sertel Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-kaynak-kiralik/daire/146843-71","1 / 25","22.500","06/07/2026","Manisa Kaynak Mah. 2+1 95m2 Asansörlü Kiralık Arakat Daire","Kiralık Daire","2 + 1","95 m²","16 Yaşında","4. Kat","Manisa / Yunusemre / Kaynak Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Nova Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-ragip-bey-kiralik/daire/143910-233","1 / 16","23.000","12/08/2026","3 Adam Emlak`tan Hürriyet Mah Ön Cephe 3+1 Geniş Kiralık Daire","Kiralık Daire","3 + 1","155 m²","6 Yaşında","Zemin","Manisa / Akhisar / Ragıp Bey Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","3 Adam Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/169829-92","1 / 9","20.000","22/08/2026","Asil Emlak'tan Muradiye'de Havuzlu Sitede 1+1 Kiralık Daire","Kiralık Daire","1 + 1","50 m²","Sıfır Bina","1. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Asil Emlak",""
