Price,Area_m2,Building_Age,Floor,City,District,Neighborhood,Room,Living_Room
540000,140,30,2,Muğla,Marmaris,Turunç Mah.,2,1
60000,140,25,2,Muğla,Bodrum,Gündoğan Mah.,3,1
260000,175,4,2,Muğla,Milas,Boğaziçi Mah.,3,1
27000,80,5,0,Muğla,Milas,Emek Mah.,2,1
33000,275,5,0,Muğla,Milas,Meşelik Mah.,2,1
25000,60,11,2,Muğla,Fethiye,Akarca Mah.,1,1
23000,55,1,1,Muğla,Ortaca,Terzialiler Mah.,1,1
25000,90,0,0,Muğla,Milas,Emek Mah.,2,1
22000,65,3,1,Muğla,Dalaman,Merkez Mah.,1,1
36000,130,10,1,Muğla,Fethiye,Patlangıç Mah.,3,1
27000,200,8,0,Muğla,Bodrum,Mazıköy Mah.,2,1
40000,115,16,3,Muğla,Köyceğiz,Gülpınar Mah.,2,1
80000,190,16,2,Muğla,Bodrum,Turgutreis Mah.,3,1
100000,170,26,2,Muğla,Bodrum,Bitez Mah.,3,1
50000,95,2,2,Muğla,Bodrum,Yahşi Mah.,2,1
56000,90,6,0,Muğla,Menteşe,Düğerek Mah.,2,1
32000,95,5,3,Muğla,Ortaca,Çaylı Mah.,2,1
45000,55,5,0,Muğla,Datça,İskele Mah.,1,1
125000,190,30,2,Muğla,Fethiye,Kargı Mah.,3,1
50000,105,6,2,Muğla,Marmaris,Sinan Mah.,2,1
32000,100,3,3,Muğla,Ortaca,Çaylı Mah.,2,1
52000,120,5,2,Muğla,Ortaca,Fevziye Mah.,3,1
166000,260,3,2,Muğla,Bodrum,Koyunbaba Mah.,5,1
90000,200,2,2,Muğla,Bodrum,Akyarlar Mah.,4,1
100000,460,21,0,Muğla,Bodrum,Çırkan Mah.,6,1
60000,140,26,0,Muğla,Bodrum,Geriş Mah.,3,2
135000,250,5,2,Muğla,Fethiye,Göcek Mah.,4,1
130000,155,16,2,Muğla,Bodrum,Yalıkavak Mah.,3,1
60000,160,1,1,Muğla,Fethiye,Foça Mah.,3,1
30000,50,6,0,Muğla,Marmaris,Turgut Mah.,1,1
33000,168,2,5,Muğla,Dalaman,Altıntas Mah.,2,1
25000,135,11,1,Muğla,Ortaca,Yerbelen Mah.,3,1
100000,180,1,0,Muğla,Bodrum,Çarşı Mah.,3,1
25000,95,8,3,Muğla,Dalaman,Karaçalı Mah.,2,1
35000,175,4,1,Muğla,Dalaman,Karaçalı Mah.,3,1
40000,150,6,2,Muğla,Datça,Datça Mah.,3,1
45000,97,0,0,Muğla,Bodrum,Gölbaşı Mah.,3,1
28000,100,2,2,Muğla,Dalaman,Atakent Mah.,2,1
30000,90,5,1,Muğla,Ortaca,Karaburun Mah.,2,1
50000,88,6,2,Muğla,Bodrum,Dirmil Mah.,2,1
922000,180,15,2,Muğla,Fethiye,Ölüdeniz Mah.,4,1
9500,150,0,2,Muğla,Milas,Ören Mah.,3,1
175000,250,10,2,Muğla,Bodrum,Dirmil Mah.,3,1
150000,95,11,0,Muğla,Bodrum,Dirmil Mah.,2,1
120000,200,1,0,Muğla,Fethiye,Çiftlik Mah.,4,1
75000,351,10,2,Muğla,Bodrum,Yalıkavak Mah.,3,1
30000,130,20,2,Muğla,Fethiye,Patlangıç Mah.,2,1
45000,90,16,3,Muğla,Menteşe,Orhaniye Mah.,1,1
350000,140,30,0,Muğla,Bodrum,Akyarlar Mah.,2,1
25000,40,0,0,Muğla,Yatağan,Dere Mah.,1,0
55000,300,20,2,Muğla,Milas,Cumhuriyet Mah.,4,2
25500,60,3,2,Muğla,Dalaman,Karaçalı Mah.,1,1
80000,110,15,0,Muğla,Ula,Akyaka Mah.,3,1
20000,80,15,2,Muğla,Fethiye,Esenköy Mah.,2,1
40000,130,16,2,Muğla,Bodrum,Karabağ Mah.,3,1
31000,135,2,2,Muğla,Köyceğiz,Toparlar Mah.,3,1
60000,80,10,2,Muğla,Bodrum,Yakaköy Mah.,2,1
40000,80,5,2,Muğla,Ula,Gökova Mah.,3,1
33000,160,16,3,Muğla,Milas,Cumhuriyet Mah.,3,1
40000,95,6,0,Muğla,Ortaca,Sarıgerme Mah.,2,1
35000,75,6,2,Muğla,Fethiye,Kargı Mah.,2,1
40000,90,6,3,Muğla,Bodrum,Peksimet Mah.,2,1
22000,50,6,2,Muğla,Ula,Demirtaş Mah.,1,1
30000,100,5,2,Muğla,Fethiye,Pazaryeri Mah.,2,1
100000,200,16,2,Muğla,Bodrum,Eskiçeşme Mah.,3,1
28000,120,16,2,Muğla,Fethiye,İnlice Mah.,2,1
30000,140,11,2,Muğla,Milas,Hacıabti Mah.,3,1
30000,85,6,1,Muğla,Dalaman,Hürriyet Mah.,2,1
50000,149,16,3,Muğla,Menteşe,Orhaniye Mah.,3,1
51000,90,16,2,Muğla,Milas,Boğaziçi Mah.,2,1
120000,200,6,0,Muğla,Bodrum,Bitez Mah.,4,1
30000,110,10,1,Muğla,Fethiye,Cami Mah.,2,1
18000,95,5,0,Muğla,Seydikemer,Cumhuriyet Mah.,2,1
19000,115,18,4,Muğla,Ortaca,Terzialiler Mah.,2,1
70000,150,2,2,Muğla,Bodrum,Gümüşlük Mah.,3,1
35000,120,4,2,Muğla,Fethiye,Karaçulha Mah.,3,1
23000,60,6,1,Muğla,Dalaman,Altıntas Mah.,1,1
35000,100,3,0,Muğla,Marmaris,Turgut Mah.,2,1
90000,120,21,3,Muğla,Marmaris,Siteler Mah.,2,1
23500,62,6,3,Muğla,Milas,Meşelik Mah.,1,1
41000,95,6,2,Muğla,Datça,İskele Mah.,3,1
35000,75,5,3,Muğla,Fethiye,Tuzla Mah.,2,1
75000,160,7,2,Muğla,Marmaris,Kemeraltı Mah.,3,1
32000,100,6,3,Muğla,Dalaman,Hürriyet Mah.,2,1
25000,65,6,2,Muğla,Milas,Dörttepe Mah.,1,1
100000,130,0,0,Muğla,Bodrum,Torba Mah.,3,1
43000,90,6,0,Muğla,Milas,Güllük Mah.,2,1
26000,110,16,3,Muğla,Ortaca,Çaylı Mah.,2,1
18000,62,0,1,Muğla,Ortaca,Bahçelievler Mah.,1,1
420000,300,2,1,Muğla,Bodrum,Gündoğan Mah.,4,1
70000,250,20,5,Muğla,Bodrum,Torba Mah.,3,1
30000,75,16,0,Muğla,Bodrum,Gündoğan Mah.,2,1
7250,91,2,-1,Muğla,Milas,Ören Mah.,2,1
35000,60,15,3,Muğla,Menteşe,Emirbeyazıt Mah.,1,1
22000,45,11,2,Muğla,Menteşe,Kötekli Mah.,2,0
22500,60,5,3,Muğla,Dalaman,Altıntas Mah.,1,1
65000,110,11,5,Muğla,Bodrum,Türkbükü Mah.,2,1
32500,65,25,0,Muğla,Bodrum,Turgutreis Mah.,2,1
350000,250,15,2,Muğla,Bodrum,Bitez Mah.,5,1
150000,80,31,2,Muğla,Datça,Emecik Mah.,2,1
60000,215,15,2,Muğla,Fethiye,Çiftlik Mah.,4,1
22000,120,4,2,Muğla,Dalaman,Merkez Mah.,2,1
22000,55,5,0,Muğla,Ortaca,Karaburun Mah.,1,1
28000,85,0,3,Muğla,Ortaca,Karaburun Mah.,2,1
25000,55,0,5,Muğla,Ortaca,Atatürk Mah.,1,1
35000,60,5,2,Muğla,Datça,Datça Mah.,2,1
160000,240,11,2,Muğla,Bodrum,Küçükbük Mah.,5,1
42000,135,11,2,Muğla,Fethiye,Tuzla Mah.,3,1
75000,95,11,0,Muğla,Bodrum,Dirmil Mah.,2,1
750000,190,11,0,Muğla,Ortaca,Dalyan Mah.,3,1
32500,70,0,0,Muğla,Fethiye,Taşyaka Mah.,1,1
25000,85,5,3,Muğla,Ortaca,Beşköprü Mah.,2,1
37500,110,26,0,Muğla,Bodrum,Bitez Mah.,2,1
20000,55,3,2,Muğla,Menteşe,Yeniköy Mah.,1,1
34000,85,5,1,Muğla,Dalaman,Altıntas Mah.,2,1
150000,160,16,0,Muğla,Bodrum,Dirmil Mah.,3,1
32000,80,7,0,Muğla,Bodrum,Mumcular Mah.,2,1
100000,220,21,2,Muğla,Bodrum,Yahşi Mah.,3,1
67000,139,25,0,Muğla,Bodrum,Yahşi Mah.,2,1
25000,55,6,1,Muğla,Fethiye,Cami Mah.,1,1
60000,100,40,0,Muğla,Bodrum,Cumhuriyet Mah.,3,1
60000,90,5,0,Muğla,Datça,İskele Mah.,2,1
22000,115,11,3,Muğla,Dalaman,Merkez Mah.,3,1
40000,60,6,0,Muğla,Fethiye,Akarca Mah.,1,1
70000,225,16,2,Muğla,Bodrum,Koyunbaba Mah.,5,2
37000,100,20,1,Muğla,Fethiye,Patlangıç Mah.,2,1
65000,160,6,2,Muğla,Bodrum,Yalıkavak Mah.,2,1
35000,60,2,0,Muğla,Fethiye,Çatalarık Mah.,1,1
29999,90,0,0,Muğla,Milas,İsmet Paşa Mah.,2,1
33000,100,4,3,Muğla,Dalaman,Söğütlüyurt Mah.,2,1
70000,150,26,2,Muğla,Marmaris,Armutalan Mah.,3,1
35000,165,3,2,Muğla,Dalaman,Hürriyet Mah.,3,1
95000,270,25,2,Muğla,Marmaris,Hisarönü Mah.,4,1
32000,130,31,2,Muğla,Dalaman,Hürriyet Mah.,3,1
45000,100,5,0,Muğla,Fethiye,İnlice Mah.,2,1
36000,145,16,3,Muğla,Fethiye,Taşyaka Mah.,3,1
36000,80,11,0,Muğla,Milas,Boğaziçi Mah.,2,1
100000,200,6,0,Muğla,Bodrum,Yalıkavak Mah.,3,1
50000,100,0,0,Muğla,Fethiye,Karaçulha Mah.,2,1
85000,100,3,0,Muğla,Bodrum,Gölköy Mah.,2,1
40000,110,5,3,Muğla,Bodrum,Gölbaşı Mah.,3,1
42000,143,3,1,Muğla,Datça,Datça Mah.,3,1
28000,90,5,1,Muğla,Dalaman,Bezkese Mah.,2,1
42000,130,12,1,Muğla,Fethiye,Ölüdeniz Mah.,3,1
50000,160,6,0,Muğla,Fethiye,Taşyaka Mah.,4,1
22500,90,40,1,Muğla,Menteşe,Akçaova Mah.,2,1
80000,135,14,0,Muğla,Bodrum,Koyunbaba Mah.,2,1
85000,200,2,0,Muğla,Fethiye,Çiftlik Mah.,4,1
45000,90,0,1,Muğla,Köyceğiz,Gülpınar Mah.,2,1
50000,160,3,2,Muğla,Fethiye,Çiftlik Mah.,2,1
55000,80,10,2,Muğla,Bodrum,Yakaköy Mah.,2,1
27000,80,11,5,Muğla,Fethiye,Akarca Mah.,2,0
45000,158,10,5,Muğla,Fethiye,Karaçulha Mah.,2,1
23000,70,4,3,Muğla,Dalaman,Merkez Mah.,1,1
43000,90,6,0,Muğla,Milas,Kıyıkışlacık Mah.,2,1
19000,89,2,2,Muğla,Ortaca,Beşköprü Mah.,2,1
36000,85,15,0,Muğla,Milas,Güllük Mah.,2,1
750000,200,15,2,Muğla,Ortaca,Dalyan Mah.,3,1
50000,110,15,0,Muğla,Marmaris,Siteler Mah.,3,1
250000,250,11,0,Muğla,Bodrum,Türkbükü Mah.,5,2
65000,110,11,1,Muğla,Bodrum,Türkbükü Mah.,2,1
60000,155,11,3,Muğla,Marmaris,Hatipirimi Mah.,5,1
18000,70,6,2,Muğla,Ortaca,Terzialiler Mah.,1,1
28000,100,1,1,Muğla,Ortaca,Terzialiler Mah.,2,1
15000,40,12,0,Muğla,Menteşe,Kötekli Mah.,2,0
45000,85,15,0,Muğla,Bodrum,Bahçelievler Mah.,2,1
15000,55,2,2,Muğla,Dalaman,Şerefler Mah.,1,1
65000,140,11,0,Muğla,Marmaris,Armutalan Mah.,2,1
45000,65,32,2,Muğla,Bodrum,Gümbet Mah.,1,1
37500,135,35,2,Muğla,Menteşe,Orhaniye Mah.,3,1
35000,60,5,1,Muğla,Datça,Emecik Mah.,1,1
32000,90,5,2,Muğla,Dalaman,Merkez Mah.,2,1
80000,120,3,0,Muğla,Bodrum,Bahçelievler Mah.,3,1
40000,120,11,2,Muğla,Fethiye,Çiftlik Mah.,3,1
85000,150,11,2,Muğla,Fethiye,Foça Mah.,3,1
60000,110,31,2,Muğla,Fethiye,Çiftlik Mah.,3,1
75000,86,0,2,Muğla,Bodrum,Yeniköy Mah.,3,1
50000,85,4,1,Muğla,Fethiye,Foça Mah.,2,1
18000,60,5,2,Muğla,Dalaman,Hürriyet Mah.,1,1
15000,40,6,0,Muğla,Marmaris,Turgut Mah.,1,0
25000,73,1,3,Muğla,Dalaman,Altıntas Mah.,1,1
29999,120,11,3,Muğla,Milas,Şevketiye Mah.,3,1
47500,140,1,2,Muğla,Fethiye,Çamköy Mah.,4,1
28000,80,3,5,Muğla,Ortaca,Karaburun Mah.,2,1
74000,95,0,0,Muğla,Bodrum,Eskiçeşme Mah.,2,1
47500,160,26,0,Muğla,Marmaris,Siteler Mah.,2,1
45000,180,11,2,Muğla,Fethiye,Taşyaka Mah.,5,1
25000,140,0,0,Muğla,Seydikemer,Gerişburnu Mah.,3,1
48000,82,5,1,Muğla,Bodrum,Çırkan Mah.,2,1
24000,80,5,0,Muğla,Dalaman,Bezkese Mah.,2,1
60000,130,11,2,Muğla,Fethiye,İnlice Mah.,3,1
110000,70,11,0,Muğla,Bodrum,Bahçelievler Mah.,2,1
21000,55,8,3,Muğla,Menteşe,Kötekli Mah.,1,1
29000,150,11,3,Muğla,Ortaca,Bahçelievler Mah.,3,1
44000,100,25,1,Muğla,Datça,İskele Mah.,2,1
25000,50,15,0,Muğla,Fethiye,Yeni Mah.,1,1
50000,90,2,0,Muğla,Bodrum,Gümüşlük Mah.,2,1
41000,145,25,2,Muğla,Köyceğiz,Gülpınar Mah.,3,1
47000,85,6,1,Muğla,Fethiye,Foça Mah.,2,1
50000,140,0,0,Muğla,Milas,Kıyıkışlacık Mah.,3,1
23000,50,6,2,Muğla,Menteşe,Yeniköy Mah.,1,1
50000,58,16,1,Muğla,Bodrum,Bitez Mah.,1,1
35000,85,7,2,Muğla,Bodrum,Mumcular Mah.,2,1
200000,130,30,2,Muğla,Bodrum,Geriş Mah.,2,1
38000,90,5,0,Muğla,Marmaris,Turgut Mah.,2,1
45000,142,0,0,Muğla,Menteşe,Karşıyaka Mah.,3,1
70000,120,35,0,Muğla,Bodrum,Dirmil Mah.,2,1
28000,100,26,5,Muğla,Fethiye,Yeni Mah.,2,1
75000,170,11,2,Muğla,Bodrum,Gölköy Mah.,4,1
70000,100,16,0,Muğla,Bodrum,Bitez Mah.,3,1
40000,60,0,2,Muğla,Fethiye,Taşyaka Mah.,1,1
40000,165,11,4,Muğla,Milas,Cumhuriyet Mah.,3,1
60000,185,6,0,Muğla,Bodrum,Dirmil Mah.,3,1
25000,60,4,2,Muğla,Dalaman,Hürriyet Mah.,1,1
45000,90,16,0,Muğla,Marmaris,Siteler Mah.,2,1
45000,100,6,3,Muğla,Fethiye,Tuzla Mah.,2,1
50000,70,25,5,Muğla,Bodrum,Umurca Mah.,1,1
29000,95,20,3,Muğla,Milas,Boğaziçi Mah.,2,1
34000,65,11,3,Muğla,Menteşe,Kötekli Mah.,2,1
35000,80,2,3,Muğla,Bodrum,Mumcular Mah.,2,1
35000,95,35,5,Muğla,Marmaris,Kemeraltı Mah.,2,1
38000,130,6,2,Muğla,Fethiye,Cami Mah.,3,1
25000,110,5,2,Muğla,Milas,Güneş Mah.,2,1
40000,160,5,5,Muğla,Ortaca,Çaylı Mah.,3,1
62000,210,26,0,Muğla,Datça,İskele Mah.,4,1
75000,65,21,0,Muğla,Bodrum,Gündoğan Mah.,1,1
26000,100,0,2,Muğla,Yatağan,Yeni Mah.,2,1
145000,308,4,2,Muğla,Marmaris,Karşıyaka Mah.,4,2
40000,140,10,2,Muğla,Dalaman,Şerefler Mah.,3,1
40000,130,4,2,Muğla,Dalaman,Şerefler Mah.,2,1
9000,200,0,2,Muğla,Ortaca,Karaburun Mah.,5,1
23000,80,0,0,Muğla,Bodrum,Karaova Mah.,2,1
55000,120,0,2,Muğla,Bodrum,Dirmil Mah.,2,1
31000,90,10,2,Muğla,Ula,Alparslan Mah.,2,1
22000,76,2,5,Muğla,Bodrum,Mumcular Mah.,2,1
60000,115,28,2,Muğla,Bodrum,Turgutreis Mah.,1,1
28500,95,12,1,Muğla,Seydikemer,Sahilceylan Mah.,2,1
25000,268,15,0,Muğla,Milas,Aydınlıkevler Mah.,3,1
45000,200,12,0,Muğla,Bodrum,Koyunbaba Mah.,2,1
22000,85,0,1,Muğla,Ortaca,Çaylı Mah.,2,1
60000,140,10,2,Muğla,Bodrum,Gümüşlük Mah.,3,1
30000,170,15,2,Muğla,Köyceğiz,Yeni Mah.,3,1
60000,175,1,2,Muğla,Milas,Boğaziçi Mah.,3,1
40000,80,6,1,Muğla,Menteşe,Orhaniye Mah.,2,1
150000,150,6,2,Muğla,Milas,Akyol Mah.,3,1
28000,130,3,0,Muğla,Milas,Hacıabti Mah.,3,1
22000,60,5,4,Muğla,Dalaman,Altıntas Mah.,1,1
25000,130,12,2,Muğla,Yatağan,Madenler Mah.,3,1
26000,100,0,2,Muğla,Ortaca,Çaylı Mah.,2,1
125000,170,11,0,Muğla,Bodrum,Eskiçeşme Mah.,3,1
25000,55,30,1,Muğla,Marmaris,Çıldır Mah.,1,1
46000,75,3,0,Muğla,Bodrum,Gümüşlük Mah.,2,1
60000,110,15,2,Muğla,Marmaris,Armutalan Mah.,2,1
30000,160,15,3,Muğla,Dalaman,Merkez Mah.,3,1
70000,110,8,2,Muğla,Bodrum,Turgutreis Mah.,3,1
35000,45,4,2,Muğla,Menteşe,Yeniköy Mah.,1,1
150000,120,5,2,Muğla,Bodrum,Çırkan Mah.,2,1
36000,95,3,1,Muğla,Dalaman,Söğütlüyurt Mah.,2,1
70000,114,12,2,Muğla,Bodrum,Turgutreis Mah.,2,1
380000,260,6,0,Muğla,Bodrum,Yalıkavak Mah.,4,2
115000,220,4,2,Muğla,Bodrum,Müskebi Mah.,4,2
13000,88,20,0,Muğla,Fethiye,Karaçulha Mah.,1,1
27000,57,6,4,Muğla,Menteşe,Kötekli Mah.,2,0
30000,70,0,2,Muğla,Ortaca,Atatürk Mah.,2,1
65000,70,11,2,Muğla,Bodrum,Yalıkavak Mah.,2,1
25000,95,20,2,Muğla,Marmaris,Hisarönü Mah.,2,1
25000,112,21,1,Muğla,Yatağan,Dere Mah.,3,1
40000,75,30,1,Muğla,Ula,Akyaka Mah.,2,1
25000,110,6,0,Muğla,Fethiye,Akarca Mah.,2,1
35000,135,4,2,Muğla,Köyceğiz,Gelişim Mah.,3,1
24000,40,6,1,Muğla,Menteşe,Kötekli Mah.,1,1
35000,100,6,2,Muğla,Köyceğiz,Gelişim Mah.,2,1
25000,110,16,2,Muğla,Köyceğiz,Toparlar Mah.,2,1
40000,130,16,2,Muğla,Bodrum,Akçaalan Mah.,3,1
25000,100,0,1,Muğla,Köyceğiz,Beyobası Mah.,2,1
35000,90,21,2,Muğla,Fethiye,Tuzla Mah.,2,1
20000,110,6,1,Muğla,Ortaca,Ekşiliyurt Mah.,2,1
40000,130,4,1,Muğla,Dalaman,Şerefler Mah.,2,1
40000,60,11,0,Muğla,Bodrum,Kızılağaç Mah.,1,1
25000,130,25,2,Muğla,Fethiye,Karaçulha Mah.,3,1
28000,120,20,3,Muğla,Bodrum,Karaova Mah.,3,1
100000,180,30,0,Muğla,Bodrum,Çarşı Mah.,3,1
85000,180,6,0,Muğla,Bodrum,Yahşi Mah.,3,1
35000,124,8,2,Muğla,Milas,Güneş Mah.,3,1
85000,165,6,4,Muğla,Menteşe,Orhaniye Mah.,3,1
49000,120,21,2,Muğla,Bodrum,Karabağ Mah.,2,1
60000,120,30,2,Muğla,Bodrum,Bitez Mah.,2,1
18000,64,3,3,Muğla,Dalaman,Karaçalı Mah.,1,1
20000,110,16,5,Muğla,Dalaman,Karaçalı Mah.,2,1
35000,90,16,1,Muğla,Bodrum,Koyunbaba Mah.,2,1
40000,50,7,2,Muğla,Bodrum,Gümbet Mah.,1,1
50000,140,20,2,Muğla,Bodrum,Turgutreis Mah.,4,1
30000,55,15,0,Muğla,Menteşe,Orhaniye Mah.,1,1
23000,85,0,2,Muğla,Dalaman,Karaçalı Mah.,2,1
60000,90,15,5,Muğla,Bodrum,Türkkuyusu Mah.,3,1
20500,50,2,3,Muğla,Milas,Hacı İlyas Mah.,1,1
23000,130,16,0,Muğla,Ortaca,Eskiköy Mah.,2,1
69000,140,11,0,Muğla,Marmaris,Armutalan Mah.,3,1
50000,120,6,2,Muğla,Bodrum,Turgutreis Mah.,3,1
150000,140,11,3,Muğla,Datça,İskele Mah.,3,1
100000,170,8,2,Muğla,Bodrum,Turgutreis Mah.,3,1
200000,95,26,0,Muğla,Bodrum,Akyarlar Mah.,2,1
190000,220,5,2,Muğla,Bodrum,Akyarlar Mah.,4,1
50000,130,6,2,Muğla,Ortaca,Cumhuriyet Mah.,3,1
24000,65,3,2,Muğla,Dalaman,Altıntas Mah.,1,1
32000,60,11,3,Muğla,Menteşe,Kötekli Mah.,2,1
50000,135,1,2,Muğla,Ortaca,Sarıgerme Mah.,3,1
35000,65,11,3,Muğla,Datça,İskele Mah.,1,1
40000,100,26,2,Muğla,Marmaris,Tepe Mah.,2,1
30000,105,0,1,Muğla,Köyceğiz,Zeytinalanı Mah.,2,1
22000,125,0,3,Muğla,Seydikemer,Menekşe Mah.,2,1
28000,130,20,5,Muğla,Fethiye,Karaçulha Mah.,3,1
50000,120,31,0,Muğla,Milas,Güllük Mah.,3,1
125000,140,0,0,Muğla,Bodrum,Peksimet Mah.,3,1
25000,120,16,3,Muğla,Fethiye,Patlangıç Mah.,2,1
47000,85,26,1,Muğla,Marmaris,Tepe Mah.,2,1
23500,150,20,3,Muğla,Milas,Aydınlıkevler Mah.,3,1
25000,85,17,2,Muğla,Menteşe,Gülağzı Mah.,2,1
42000,100,16,2,Muğla,Bodrum,Yalıkavak Mah.,2,1
75000,85,0,2,Muğla,Bodrum,Yeniköy Mah.,3,1
30000,191,30,0,Muğla,Fethiye,Foça Mah.,2,1
45000,75,16,2,Muğla,Bodrum,Kumbahçe Mah.,2,1
25000,65,4,1,Muğla,Milas,Emek Mah.,1,1
40000,110,16,1,Muğla,Bodrum,Turgutreis Mah.,2,1
27000,70,0,1,Muğla,Köyceğiz,Gülpınar Mah.,1,1
27000,90,11,5,Muğla,Fethiye,Akarca Mah.,2,0
28000,110,5,1,Muğla,Dalaman,Merkez Mah.,3,1
21000,95,16,2,Muğla,Menteşe,Akkaya Mah.,2,1
36000,125,14,2,Muğla,Menteşe,Yeniköy Mah.,3,1
35000,105,11,0,Muğla,Dalaman,Karaçalı Mah.,2,1
24000,45,0,2,Muğla,Menteşe,Yeniköy Mah.,1,1
41000,112,0,2,Muğla,Ula,Gökova Mah.,3,1
36500,130,10,1,Muğla,Köyceğiz,Ulucami Mah.,3,1
40000,85,16,3,Muğla,Fethiye,Taşyaka Mah.,2,1
25000,85,30,5,Muğla,Köyceğiz,Gülpınar Mah.,1,1
75000,130,13,0,Muğla,Bodrum,Dirmil Mah.,3,10
33000,80,5,0,Muğla,Bodrum,Karaova Mah.,2,1
90000,230,5,2,Muğla,Marmaris,Siteler Mah.,4,1
40000,100,11,0,Muğla,Marmaris,Kemeraltı Mah.,2,1
50000,60,6,0,Muğla,Bodrum,Müskebi Mah.,1,1
25500,115,3,1,Muğla,Dalaman,Söğütlüyurt Mah.,2,1
25000,150,20,2,Muğla,Ortaca,Terzialiler Mah.,3,1
35000,50,1,2,Muğla,Fethiye,Patlangıç Mah.,1,1
50000,90,6,0,Muğla,Menteşe,Düğerek Mah.,2,1
35000,130,21,2,Muğla,Fethiye,Ölüdeniz Mah.,2,1
42500,65,18,1,Muğla,Bodrum,Yeniköy Mah.,2,1
28000,85,1,2,Muğla,Fethiye,Patlangıç Mah.,2,1
28000,110,0,1,Muğla,Fethiye,Çamköy Mah.,3,1
30000,140,25,3,Muğla,Fethiye,Çatalarık Mah.,4,1
125000,285,5,2,Muğla,Bodrum,Kızılağaç Mah.,5,1
23000,60,3,2,Muğla,Dalaman,Altıntas Mah.,1,1
30000,100,6,1,Muğla,Dalaman,Karaçalı Mah.,2,1
32000,85,0,5,Muğla,Ortaca,Atatürk Mah.,2,1
27500,75,0,2,Muğla,Bodrum,Mumcular Mah.,2,1
130000,190,31,2,Muğla,Datça,Datça Mah.,4,2
35000,140,11,5,Muğla,Fethiye,Babataşı Mah.,3,1
40000,115,4,1,Muğla,Fethiye,Cumhuriyet Mah.,2,1
42000,130,18,3,Muğla,Fethiye,Tuzla Mah.,3,0
17500,90,28,5,Muğla,Ortaca,Terzialiler Mah.,2,1
35000,140,11,4,Muğla,Fethiye,Karagedik Mah.,2,1
50000,120,6,2,Muğla,Bodrum,Akçaalan Mah.,3,1
26500,45,5,1,Muğla,Milas,Beçin Mah.,1,1
120000,69,11,1,Muğla,Bodrum,Akyarlar Mah.,2,1
25000,110,5,2,Muğla,Milas,Güneş Mah.,2,1
150000,90,4,3,Muğla,Bodrum,Türkbükü Mah.,2,1
330000,110,3,0,Muğla,Datça,İskele Mah.,3,1
150000,260,16,2,Muğla,Bodrum,Yokuşbaşı Mah.,4,1
35000,75,21,3,Muğla,Bodrum,Akyarlar Mah.,2,1
30000,85,2,1,Muğla,Fethiye,Çamköy Mah.,2,1
20000,55,5,1,Muğla,Menteşe,Yeniköy Mah.,2,0
40000,80,16,3,Muğla,Bodrum,Peksimet Mah.,2,1
15000,80,11,1,Muğla,Milas,Aydınlıkevler Mah.,2,1
50000,75,30,5,Muğla,Bodrum,Bitez Mah.,2,1
60000,100,4,2,Muğla,Bodrum,Müskebi Mah.,3,1
55000,180,12,3,Muğla,Menteşe,Karamehmet Mah.,3,1
37500,110,9,3,Muğla,Fethiye,Patlangıç Mah.,3,1
33000,60,6,3,Muğla,Datça,İskele Mah.,1,1
50000,75,6,0,Muğla,Bodrum,Tepecik Mah.,2,1
18000,33,10,2,Muğla,Menteşe,Emirbeyazıt Mah.,1,1
100000,120,5,2,Muğla,Bodrum,Koyunbaba Mah.,2,1
25500,60,3,3,Muğla,Dalaman,Söğütlüyurt Mah.,1,1
36000,75,15,5,Muğla,Fethiye,Babataşı Mah.,2,1
25000,50,5,0,Muğla,Fethiye,Pazaryeri Mah.,1,1
45000,100,15,2,Muğla,Fethiye,Babataşı Mah.,2,1
100000,220,0,2,Muğla,Fethiye,Foça Mah.,4,1
26000,140,14,5,Muğla,Dalaman,Merkez Mah.,1,1
25000,80,2,3,Muğla,Bodrum,Mumcular Mah.,2,1
75000,150,31,0,Muğla,Datça,Karaköy Mah.,2,1
100000,240,2,2,Muğla,Bodrum,Kızılağaç Mah.,3,1
28500,55,5,2,Muğla,Milas,Beçin Mah.,1,1
26500,68,1,5,Muğla,Ortaca,Cumhuriyet Mah.,1,1
45000,76,16,3,Muğla,Bodrum,Akyarlar Mah.,1,1
25000,65,0,1,Muğla,Dalaman,Altıntas Mah.,1,1
45000,60,8,0,Muğla,Bodrum,Turgutreis Mah.,1,1
45000,180,21,0,Muğla,Fethiye,Pazaryeri Mah.,3,1
29000,120,0,3,Muğla,Yatağan,Yeni Mah.,3,1
36000,85,0,2,Muğla,Menteşe,Düğerek Mah.,2,1
20000,90,1,0,Muğla,Seydikemer,Belen Mah.,2,1
62000,145,11,2,Muğla,Köyceğiz,Ulucami Mah.,3,1
25000,145,20,-3,Muğla,Yatağan,Yeni Mah.,3,1
40000,100,10,2,Muğla,Ula,Gökova Mah.,2,1
25000,50,3,3,Muğla,Ortaca,Karaburun Mah.,1,1
42000,375,2,2,Muğla,Seydikemer,Ortaköy Mah.,4,10
30000,60,3,3,Muğla,Fethiye,Ölüdeniz Mah.,1,1
60000,160,11,0,Muğla,Ortaca,Dalyan Mah.,3,1
70000,140,0,2,Muğla,Köyceğiz,Ulucami Mah.,3,1
30000,55,14,3,Muğla,Menteşe,Kötekli Mah.,2,1
